v1	V(va)	V(vb)	V(vc)
Step Information: Rt=1K Rp=1K  (Step: 1/100)
Step Information: Rt=5K Rp=6K  (Step: 55/100)
0.000000000000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
1.000000000000000e-01	1.000000e-01	7.500000e-02	6.250000e-02
2.000000000000000e-01	2.000000e-01	1.500000e-01	1.250000e-01
3.000000000000000e-01	3.000000e-01	2.250000e-01	1.875000e-01
4.000000000000000e-01	4.000000e-01	3.000000e-01	2.500000e-01
5.000000000000000e-01	5.000000e-01	3.750000e-01	3.125000e-01
6.000000000000000e-01	6.000000e-01	4.500000e-01	3.750000e-01
7.000000000000000e-01	7.000000e-01	5.250000e-01	4.375000e-01
7.999999999999999e-01	8.000000e-01	6.000000e-01	5.000000e-01
8.999999999999999e-01	9.000000e-01	6.750000e-01	5.625000e-01
9.999999999999999e-01	1.000000e+00	7.500000e-01	6.250000e-01
1.100000000000000e+00	1.100000e+00	8.250000e-01	6.875000e-01
1.200000000000000e+00	1.200000e+00	9.000000e-01	7.500000e-01
1.300000000000000e+00	1.300000e+00	9.750000e-01	8.125000e-01
1.400000000000000e+00	1.400000e+00	1.050000e+00	8.750000e-01
1.500000000000000e+00	1.500000e+00	1.125000e+00	9.375000e-01
1.600000000000000e+00	1.600000e+00	1.200000e+00	1.000000e+00
1.700000000000000e+00	1.700000e+00	1.275000e+00	1.062500e+00
1.800000000000000e+00	1.800000e+00	1.350000e+00	1.125000e+00
1.900000000000001e+00	1.900000e+00	1.425000e+00	1.187500e+00
2.000000000000000e+00	2.000000e+00	1.500000e+00	1.250000e+00
2.100000000000001e+00	2.100000e+00	1.575000e+00	1.312500e+00
2.200000000000001e+00	2.200000e+00	1.650000e+00	1.375000e+00
2.300000000000001e+00	2.300000e+00	1.725000e+00	1.437500e+00
2.400000000000001e+00	2.400000e+00	1.800000e+00	1.500000e+00
2.500000000000001e+00	2.500000e+00	1.875000e+00	1.562500e+00
2.600000000000001e+00	2.600000e+00	1.950000e+00	1.625000e+00
2.700000000000001e+00	2.700000e+00	2.025000e+00	1.687500e+00
2.800000000000001e+00	2.800000e+00	2.100000e+00	1.750000e+00
2.900000000000001e+00	2.900000e+00	2.175000e+00	1.812500e+00
3.000000000000001e+00	3.000000e+00	2.250000e+00	1.875000e+00
3.100000000000001e+00	3.100000e+00	2.325000e+00	1.937500e+00
3.200000000000002e+00	3.200000e+00	2.400000e+00	2.000000e+00
3.300000000000002e+00	3.300000e+00	2.475000e+00	2.062500e+00
3.400000000000002e+00	3.400000e+00	2.550000e+00	2.125000e+00
3.500000000000002e+00	3.500000e+00	2.625000e+00	2.187500e+00
3.600000000000002e+00	3.600000e+00	2.700000e+00	2.250000e+00
3.700000000000002e+00	3.700000e+00	2.775000e+00	2.312500e+00
3.800000000000002e+00	3.800000e+00	2.850000e+00	2.375000e+00
3.900000000000002e+00	3.900000e+00	2.925000e+00	2.437500e+00
4.000000000000002e+00	4.000000e+00	3.000000e+00	2.500000e+00
4.100000000000001e+00	4.100000e+00	3.075000e+00	2.562500e+00
4.200000000000001e+00	4.200000e+00	3.150000e+00	2.625000e+00
4.300000000000001e+00	4.300000e+00	3.225000e+00	2.687500e+00
4.400000000000000e+00	4.400000e+00	3.300000e+00	2.750000e+00
4.500000000000000e+00	4.500000e+00	3.375000e+00	2.812500e+00
4.600000000000000e+00	4.600000e+00	3.450000e+00	2.875000e+00
4.699999999999999e+00	4.700000e+00	3.525000e+00	2.937500e+00
4.799999999999999e+00	4.800000e+00	3.600000e+00	3.000000e+00
4.899999999999999e+00	4.900000e+00	3.675000e+00	3.062500e+00
5.000000000000000e+00	5.000000e+00	3.750000e+00	3.125000e+00
Step Information: Rt=6K Rp=6K  (Step: 56/100)
0.000000000000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
1.000000000000000e-01	1.000000e-01	7.142857e-02	6.250000e-02
2.000000000000000e-01	2.000000e-01	1.428571e-01	1.250000e-01
3.000000000000000e-01	3.000000e-01	2.142857e-01	1.875000e-01
4.000000000000000e-01	4.000000e-01	2.857143e-01	2.500000e-01
5.000000000000000e-01	5.000000e-01	3.571429e-01	3.125000e-01
6.000000000000000e-01	6.000000e-01	4.285714e-01	3.750000e-01
7.000000000000000e-01	7.000000e-01	5.000000e-01	4.375000e-01
7.999999999999999e-01	8.000000e-01	5.714286e-01	5.000000e-01
8.999999999999999e-01	9.000000e-01	6.428571e-01	5.625000e-01
9.999999999999999e-01	1.000000e+00	7.142857e-01	6.250000e-01
1.100000000000000e+00	1.100000e+00	7.857143e-01	6.875000e-01
1.200000000000000e+00	1.200000e+00	8.571429e-01	7.500000e-01
1.300000000000000e+00	1.300000e+00	9.285714e-01	8.125000e-01
1.400000000000000e+00	1.400000e+00	1.000000e+00	8.750000e-01
1.500000000000000e+00	1.500000e+00	1.071429e+00	9.375000e-01
1.600000000000000e+00	1.600000e+00	1.142857e+00	1.000000e+00
1.700000000000000e+00	1.700000e+00	1.214286e+00	1.062500e+00
1.800000000000000e+00	1.800000e+00	1.285714e+00	1.125000e+00
1.900000000000001e+00	1.900000e+00	1.357143e+00	1.187500e+00
2.000000000000000e+00	2.000000e+00	1.428571e+00	1.250000e+00
2.100000000000001e+00	2.100000e+00	1.500000e+00	1.312500e+00
2.200000000000001e+00	2.200000e+00	1.571429e+00	1.375000e+00
2.300000000000001e+00	2.300000e+00	1.642857e+00	1.437500e+00
2.400000000000001e+00	2.400000e+00	1.714286e+00	1.500000e+00
2.500000000000001e+00	2.500000e+00	1.785714e+00	1.562500e+00
2.600000000000001e+00	2.600000e+00	1.857143e+00	1.625000e+00
2.700000000000001e+00	2.700000e+00	1.928571e+00	1.687500e+00
2.800000000000001e+00	2.800000e+00	2.000000e+00	1.750000e+00
2.900000000000001e+00	2.900000e+00	2.071429e+00	1.812500e+00
3.000000000000001e+00	3.000000e+00	2.142857e+00	1.875000e+00
3.100000000000001e+00	3.100000e+00	2.214286e+00	1.937500e+00
3.200000000000002e+00	3.200000e+00	2.285714e+00	2.000000e+00
3.300000000000002e+00	3.300000e+00	2.357143e+00	2.062500e+00
3.400000000000002e+00	3.400000e+00	2.428571e+00	2.125000e+00
3.500000000000002e+00	3.500000e+00	2.500000e+00	2.187500e+00
3.600000000000002e+00	3.600000e+00	2.571429e+00	2.250000e+00
3.700000000000002e+00	3.700000e+00	2.642857e+00	2.312500e+00
3.800000000000002e+00	3.800000e+00	2.714286e+00	2.375000e+00
3.900000000000002e+00	3.900000e+00	2.785714e+00	2.437500e+00
4.000000000000002e+00	4.000000e+00	2.857143e+00	2.500000e+00
4.100000000000001e+00	4.100000e+00	2.928571e+00	2.562500e+00
4.200000000000001e+00	4.200000e+00	3.000000e+00	2.625000e+00
4.300000000000001e+00	4.300000e+00	3.071429e+00	2.687500e+00
4.400000000000000e+00	4.400000e+00	3.142857e+00	2.750000e+00
4.500000000000000e+00	4.500000e+00	3.214286e+00	2.812500e+00
4.600000000000000e+00	4.600000e+00	3.285714e+00	2.875000e+00
4.699999999999999e+00	4.700000e+00	3.357143e+00	2.937500e+00
4.799999999999999e+00	4.800000e+00	3.428571e+00	3.000000e+00
4.899999999999999e+00	4.900000e+00	3.500000e+00	3.062500e+00
5.000000000000000e+00	5.000000e+00	3.571429e+00	3.125000e+00
Step Information: Rt=7K Rp=6K  (Step: 57/100)
0.000000000000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
1.000000000000000e-01	1.000000e-01	6.818182e-02	6.250000e-02
2.000000000000000e-01	2.000000e-01	1.363636e-01	1.250000e-01
3.000000000000000e-01	3.000000e-01	2.045455e-01	1.875000e-01
4.000000000000000e-01	4.000000e-01	2.727273e-01	2.500000e-01
5.000000000000000e-01	5.000000e-01	3.409091e-01	3.125000e-01
6.000000000000000e-01	6.000000e-01	4.090909e-01	3.750000e-01
7.000000000000000e-01	7.000000e-01	4.772727e-01	4.375000e-01
7.999999999999999e-01	8.000000e-01	5.454546e-01	5.000000e-01
8.999999999999999e-01	9.000000e-01	6.136364e-01	5.625000e-01
9.999999999999999e-01	1.000000e+00	6.818182e-01	6.250000e-01
1.100000000000000e+00	1.100000e+00	7.500000e-01	6.875000e-01
1.200000000000000e+00	1.200000e+00	8.181818e-01	7.500000e-01
1.300000000000000e+00	1.300000e+00	8.863636e-01	8.125000e-01
1.400000000000000e+00	1.400000e+00	9.545454e-01	8.750000e-01
1.500000000000000e+00	1.500000e+00	1.022727e+00	9.375000e-01
1.600000000000000e+00	1.600000e+00	1.090909e+00	1.000000e+00
1.700000000000000e+00	1.700000e+00	1.159091e+00	1.062500e+00
1.800000000000000e+00	1.800000e+00	1.227273e+00	1.125000e+00
1.900000000000001e+00	1.900000e+00	1.295455e+00	1.187500e+00
2.000000000000000e+00	2.000000e+00	1.363636e+00	1.250000e+00
2.100000000000001e+00	2.100000e+00	1.431818e+00	1.312500e+00
2.200000000000001e+00	2.200000e+00	1.500000e+00	1.375000e+00
2.300000000000001e+00	2.300000e+00	1.568182e+00	1.437500e+00
2.400000000000001e+00	2.400000e+00	1.636364e+00	1.500000e+00
2.500000000000001e+00	2.500000e+00	1.704545e+00	1.562500e+00
2.600000000000001e+00	2.600000e+00	1.772727e+00	1.625000e+00
2.700000000000001e+00	2.700000e+00	1.840909e+00	1.687500e+00
2.800000000000001e+00	2.800000e+00	1.909091e+00	1.750000e+00
2.900000000000001e+00	2.900000e+00	1.977273e+00	1.812500e+00
3.000000000000001e+00	3.000000e+00	2.045455e+00	1.875000e+00
3.100000000000001e+00	3.100000e+00	2.113636e+00	1.937500e+00
3.200000000000002e+00	3.200000e+00	2.181818e+00	2.000000e+00
3.300000000000002e+00	3.300000e+00	2.250000e+00	2.062500e+00
3.400000000000002e+00	3.400000e+00	2.318182e+00	2.125000e+00
3.500000000000002e+00	3.500000e+00	2.386364e+00	2.187500e+00
3.600000000000002e+00	3.600000e+00	2.454545e+00	2.250000e+00
3.700000000000002e+00	3.700000e+00	2.522727e+00	2.312500e+00
3.800000000000002e+00	3.800000e+00	2.590909e+00	2.375000e+00
3.900000000000002e+00	3.900000e+00	2.659091e+00	2.437500e+00
4.000000000000002e+00	4.000000e+00	2.727273e+00	2.500000e+00
4.100000000000001e+00	4.100000e+00	2.795455e+00	2.562500e+00
4.200000000000001e+00	4.200000e+00	2.863636e+00	2.625000e+00
4.300000000000001e+00	4.300000e+00	2.931818e+00	2.687500e+00
4.400000000000000e+00	4.400000e+00	3.000000e+00	2.750000e+00
4.500000000000000e+00	4.500000e+00	3.068182e+00	2.812500e+00
4.600000000000000e+00	4.600000e+00	3.136364e+00	2.875000e+00
4.699999999999999e+00	4.700000e+00	3.204545e+00	2.937500e+00
4.799999999999999e+00	4.800000e+00	3.272727e+00	3.000000e+00
4.899999999999999e+00	4.900000e+00	3.340909e+00	3.062500e+00
5.000000000000000e+00	5.000000e+00	3.409091e+00	3.125000e+00
Step Information: Rt=8K Rp=6K  (Step: 58/100)
0.000000000000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
1.000000000000000e-01	1.000000e-01	6.521739e-02	6.250000e-02
2.000000000000000e-01	2.000000e-01	1.304348e-01	1.250000e-01
3.000000000000000e-01	3.000000e-01	1.956522e-01	1.875000e-01
4.000000000000000e-01	4.000000e-01	2.608696e-01	2.500000e-01
5.000000000000000e-01	5.000000e-01	3.260870e-01	3.125000e-01
6.000000000000000e-01	6.000000e-01	3.913043e-01	3.750000e-01
7.000000000000000e-01	7.000000e-01	4.565217e-01	4.375000e-01
7.999999999999999e-01	8.000000e-01	5.217391e-01	5.000000e-01
8.999999999999999e-01	9.000000e-01	5.869565e-01	5.625000e-01
9.999999999999999e-01	1.000000e+00	6.521739e-01	6.250000e-01
1.100000000000000e+00	1.100000e+00	7.173913e-01	6.875000e-01
1.200000000000000e+00	1.200000e+00	7.826087e-01	7.500000e-01
1.300000000000000e+00	1.300000e+00	8.478261e-01	8.125000e-01
1.400000000000000e+00	1.400000e+00	9.130435e-01	8.750000e-01
1.500000000000000e+00	1.500000e+00	9.782609e-01	9.375000e-01
1.600000000000000e+00	1.600000e+00	1.043478e+00	1.000000e+00
1.700000000000000e+00	1.700000e+00	1.108696e+00	1.062500e+00
1.800000000000000e+00	1.800000e+00	1.173913e+00	1.125000e+00
1.900000000000001e+00	1.900000e+00	1.239130e+00	1.187500e+00
2.000000000000000e+00	2.000000e+00	1.304348e+00	1.250000e+00
2.100000000000001e+00	2.100000e+00	1.369565e+00	1.312500e+00
2.200000000000001e+00	2.200000e+00	1.434783e+00	1.375000e+00
2.300000000000001e+00	2.300000e+00	1.500000e+00	1.437500e+00
2.400000000000001e+00	2.400000e+00	1.565217e+00	1.500000e+00
2.500000000000001e+00	2.500000e+00	1.630435e+00	1.562500e+00
2.600000000000001e+00	2.600000e+00	1.695652e+00	1.625000e+00
2.700000000000001e+00	2.700000e+00	1.760870e+00	1.687500e+00
2.800000000000001e+00	2.800000e+00	1.826087e+00	1.750000e+00
2.900000000000001e+00	2.900000e+00	1.891304e+00	1.812500e+00
3.000000000000001e+00	3.000000e+00	1.956522e+00	1.875000e+00
3.100000000000001e+00	3.100000e+00	2.021739e+00	1.937500e+00
3.200000000000002e+00	3.200000e+00	2.086957e+00	2.000000e+00
3.300000000000002e+00	3.300000e+00	2.152174e+00	2.062500e+00
3.400000000000002e+00	3.400000e+00	2.217391e+00	2.125000e+00
3.500000000000002e+00	3.500000e+00	2.282609e+00	2.187500e+00
3.600000000000002e+00	3.600000e+00	2.347826e+00	2.250000e+00
3.700000000000002e+00	3.700000e+00	2.413043e+00	2.312500e+00
3.800000000000002e+00	3.800000e+00	2.478261e+00	2.375000e+00
3.900000000000002e+00	3.900000e+00	2.543478e+00	2.437500e+00
4.000000000000002e+00	4.000000e+00	2.608696e+00	2.500000e+00
4.100000000000001e+00	4.100000e+00	2.673913e+00	2.562500e+00
4.200000000000001e+00	4.200000e+00	2.739130e+00	2.625000e+00
4.300000000000001e+00	4.300000e+00	2.804348e+00	2.687500e+00
4.400000000000000e+00	4.400000e+00	2.869565e+00	2.750000e+00
4.500000000000000e+00	4.500000e+00	2.934783e+00	2.812500e+00
4.600000000000000e+00	4.600000e+00	3.000000e+00	2.875000e+00
4.699999999999999e+00	4.700000e+00	3.065217e+00	2.937500e+00
4.799999999999999e+00	4.800000e+00	3.130435e+00	3.000000e+00
4.899999999999999e+00	4.900000e+00	3.195652e+00	3.062500e+00
5.000000000000000e+00	5.000000e+00	3.260870e+00	3.125000e+00
Step Information: Rt=9K Rp=6K  (Step: 59/100)
0.000000000000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
1.000000000000000e-01	1.000000e-01	6.250000e-02	6.250000e-02
2.000000000000000e-01	2.000000e-01	1.250000e-01	1.250000e-01
3.000000000000000e-01	3.000000e-01	1.875000e-01	1.875000e-01
4.000000000000000e-01	4.000000e-01	2.500000e-01	2.500000e-01
5.000000000000000e-01	5.000000e-01	3.125000e-01	3.125000e-01
6.000000000000000e-01	6.000000e-01	3.750000e-01	3.750000e-01
7.000000000000000e-01	7.000000e-01	4.375000e-01	4.375000e-01
7.999999999999999e-01	8.000000e-01	5.000000e-01	5.000000e-01
8.999999999999999e-01	9.000000e-01	5.625000e-01	5.625000e-01
9.999999999999999e-01	1.000000e+00	6.250000e-01	6.250000e-01
1.100000000000000e+00	1.100000e+00	6.875000e-01	6.875000e-01
1.200000000000000e+00	1.200000e+00	7.500000e-01	7.500000e-01
1.300000000000000e+00	1.300000e+00	8.125000e-01	8.125000e-01
1.400000000000000e+00	1.400000e+00	8.750000e-01	8.750000e-01
1.500000000000000e+00	1.500000e+00	9.375000e-01	9.375000e-01
1.600000000000000e+00	1.600000e+00	1.000000e+00	1.000000e+00
1.700000000000000e+00	1.700000e+00	1.062500e+00	1.062500e+00
1.800000000000000e+00	1.800000e+00	1.125000e+00	1.125000e+00
1.900000000000001e+00	1.900000e+00	1.187500e+00	1.187500e+00
2.000000000000000e+00	2.000000e+00	1.250000e+00	1.250000e+00
2.100000000000001e+00	2.100000e+00	1.312500e+00	1.312500e+00
2.200000000000001e+00	2.200000e+00	1.375000e+00	1.375000e+00
2.300000000000001e+00	2.300000e+00	1.437500e+00	1.437500e+00
2.400000000000001e+00	2.400000e+00	1.500000e+00	1.500000e+00
2.500000000000001e+00	2.500000e+00	1.562500e+00	1.562500e+00
2.600000000000001e+00	2.600000e+00	1.625000e+00	1.625000e+00
2.700000000000001e+00	2.700000e+00	1.687500e+00	1.687500e+00
2.800000000000001e+00	2.800000e+00	1.750000e+00	1.750000e+00
2.900000000000001e+00	2.900000e+00	1.812500e+00	1.812500e+00
3.000000000000001e+00	3.000000e+00	1.875000e+00	1.875000e+00
3.100000000000001e+00	3.100000e+00	1.937500e+00	1.937500e+00
3.200000000000002e+00	3.200000e+00	2.000000e+00	2.000000e+00
3.300000000000002e+00	3.300000e+00	2.062500e+00	2.062500e+00
3.400000000000002e+00	3.400000e+00	2.125000e+00	2.125000e+00
3.500000000000002e+00	3.500000e+00	2.187500e+00	2.187500e+00
3.600000000000002e+00	3.600000e+00	2.250000e+00	2.250000e+00
3.700000000000002e+00	3.700000e+00	2.312500e+00	2.312500e+00
3.800000000000002e+00	3.800000e+00	2.375000e+00	2.375000e+00
3.900000000000002e+00	3.900000e+00	2.437500e+00	2.437500e+00
4.000000000000002e+00	4.000000e+00	2.500000e+00	2.500000e+00
4.100000000000001e+00	4.100000e+00	2.562500e+00	2.562500e+00
4.200000000000001e+00	4.200000e+00	2.625000e+00	2.625000e+00
4.300000000000001e+00	4.300000e+00	2.687500e+00	2.687500e+00
4.400000000000000e+00	4.400000e+00	2.750000e+00	2.750000e+00
4.500000000000000e+00	4.500000e+00	2.812500e+00	2.812500e+00
4.600000000000000e+00	4.600000e+00	2.875000e+00	2.875000e+00
4.699999999999999e+00	4.700000e+00	2.937500e+00	2.937500e+00
4.799999999999999e+00	4.800000e+00	3.000000e+00	3.000000e+00
4.899999999999999e+00	4.900000e+00	3.062500e+00	3.062500e+00
5.000000000000000e+00	5.000000e+00	3.125000e+00	3.125000e+00
Step Information: Rt=10K Rp=6K  (Step: 60/100)
0.000000000000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
1.000000000000000e-01	1.000000e-01	6.000000e-02	6.250000e-02
2.000000000000000e-01	2.000000e-01	1.200000e-01	1.250000e-01
3.000000000000000e-01	3.000000e-01	1.800000e-01	1.875000e-01
4.000000000000000e-01	4.000000e-01	2.400000e-01	2.500000e-01
5.000000000000000e-01	5.000000e-01	3.000000e-01	3.125000e-01
6.000000000000000e-01	6.000000e-01	3.600000e-01	3.750000e-01
7.000000000000000e-01	7.000000e-01	4.200000e-01	4.375000e-01
7.999999999999999e-01	8.000000e-01	4.800000e-01	5.000000e-01
8.999999999999999e-01	9.000000e-01	5.400000e-01	5.625000e-01
9.999999999999999e-01	1.000000e+00	6.000000e-01	6.250000e-01
1.100000000000000e+00	1.100000e+00	6.600000e-01	6.875000e-01
1.200000000000000e+00	1.200000e+00	7.200000e-01	7.500000e-01
1.300000000000000e+00	1.300000e+00	7.800000e-01	8.125000e-01
1.400000000000000e+00	1.400000e+00	8.400000e-01	8.750000e-01
1.500000000000000e+00	1.500000e+00	9.000000e-01	9.375000e-01
1.600000000000000e+00	1.600000e+00	9.600000e-01	1.000000e+00
1.700000000000000e+00	1.700000e+00	1.020000e+00	1.062500e+00
1.800000000000000e+00	1.800000e+00	1.080000e+00	1.125000e+00
1.900000000000001e+00	1.900000e+00	1.140000e+00	1.187500e+00
2.000000000000000e+00	2.000000e+00	1.200000e+00	1.250000e+00
2.100000000000001e+00	2.100000e+00	1.260000e+00	1.312500e+00
2.200000000000001e+00	2.200000e+00	1.320000e+00	1.375000e+00
2.300000000000001e+00	2.300000e+00	1.380000e+00	1.437500e+00
2.400000000000001e+00	2.400000e+00	1.440000e+00	1.500000e+00
2.500000000000001e+00	2.500000e+00	1.500000e+00	1.562500e+00
2.600000000000001e+00	2.600000e+00	1.560000e+00	1.625000e+00
2.700000000000001e+00	2.700000e+00	1.620000e+00	1.687500e+00
2.800000000000001e+00	2.800000e+00	1.680000e+00	1.750000e+00
2.900000000000001e+00	2.900000e+00	1.740000e+00	1.812500e+00
3.000000000000001e+00	3.000000e+00	1.800000e+00	1.875000e+00
3.100000000000001e+00	3.100000e+00	1.860000e+00	1.937500e+00
3.200000000000002e+00	3.200000e+00	1.920000e+00	2.000000e+00
3.300000000000002e+00	3.300000e+00	1.980000e+00	2.062500e+00
3.400000000000002e+00	3.400000e+00	2.040000e+00	2.125000e+00
3.500000000000002e+00	3.500000e+00	2.100000e+00	2.187500e+00
3.600000000000002e+00	3.600000e+00	2.160000e+00	2.250000e+00
3.700000000000002e+00	3.700000e+00	2.220000e+00	2.312500e+00
3.800000000000002e+00	3.800000e+00	2.280000e+00	2.375000e+00
3.900000000000002e+00	3.900000e+00	2.340000e+00	2.437500e+00
4.000000000000002e+00	4.000000e+00	2.400000e+00	2.500000e+00
4.100000000000001e+00	4.100000e+00	2.460000e+00	2.562500e+00
4.200000000000001e+00	4.200000e+00	2.520000e+00	2.625000e+00
4.300000000000001e+00	4.300000e+00	2.580000e+00	2.687500e+00
4.400000000000000e+00	4.400000e+00	2.640000e+00	2.750000e+00
4.500000000000000e+00	4.500000e+00	2.700000e+00	2.812500e+00
4.600000000000000e+00	4.600000e+00	2.760000e+00	2.875000e+00
4.699999999999999e+00	4.700000e+00	2.820000e+00	2.937500e+00
4.799999999999999e+00	4.800000e+00	2.880000e+00	3.000000e+00
4.899999999999999e+00	4.900000e+00	2.940000e+00	3.062500e+00
5.000000000000000e+00	5.000000e+00	3.000000e+00	3.125000e+00
Step Information: Rt=1K Rp=7K  (Step: 61/100)
0.000000000000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
1.000000000000000e-01	1.000000e-01	9.375000e-02	5.882353e-02
2.000000000000000e-01	2.000000e-01	1.875000e-01	1.176471e-01
3.000000000000000e-01	3.000000e-01	2.812500e-01	1.764706e-01
4.000000000000000e-01	4.000000e-01	3.750000e-01	2.352941e-01
5.000000000000000e-01	5.000000e-01	4.687500e-01	2.941177e-01
6.000000000000000e-01	6.000000e-01	5.625000e-01	3.529412e-01
7.000000000000000e-01	7.000000e-01	6.562500e-01	4.117647e-01
7.999999999999999e-01	8.000000e-01	7.500000e-01	4.705882e-01
8.999999999999999e-01	9.000000e-01	8.437500e-01	5.294118e-01
9.999999999999999e-01	1.000000e+00	9.375000e-01	5.882353e-01
1.100000000000000e+00	1.100000e+00	1.031250e+00	6.470588e-01
1.200000000000000e+00	1.200000e+00	1.125000e+00	7.058824e-01
1.300000000000000e+00	1.300000e+00	1.218750e+00	7.647059e-01
1.400000000000000e+00	1.400000e+00	1.312500e+00	8.235294e-01
1.500000000000000e+00	1.500000e+00	1.406250e+00	8.823529e-01
1.600000000000000e+00	1.600000e+00	1.500000e+00	9.411765e-01
1.700000000000000e+00	1.700000e+00	1.593750e+00	1.000000e+00
1.800000000000000e+00	1.800000e+00	1.687500e+00	1.058824e+00
1.900000000000001e+00	1.900000e+00	1.781250e+00	1.117647e+00
2.000000000000000e+00	2.000000e+00	1.875000e+00	1.176471e+00
2.100000000000001e+00	2.100000e+00	1.968750e+00	1.235294e+00
2.200000000000001e+00	2.200000e+00	2.062500e+00	1.294118e+00
2.300000000000001e+00	2.300000e+00	2.156250e+00	1.352941e+00
2.400000000000001e+00	2.400000e+00	2.250000e+00	1.411765e+00
2.500000000000001e+00	2.500000e+00	2.343750e+00	1.470588e+00
2.600000000000001e+00	2.600000e+00	2.437500e+00	1.529412e+00
2.700000000000001e+00	2.700000e+00	2.531250e+00	1.588235e+00
2.800000000000001e+00	2.800000e+00	2.625000e+00	1.647059e+00
2.900000000000001e+00	2.900000e+00	2.718750e+00	1.705882e+00
3.000000000000001e+00	3.000000e+00	2.812500e+00	1.764706e+00
3.100000000000001e+00	3.100000e+00	2.906250e+00	1.823529e+00
3.200000000000002e+00	3.200000e+00	3.000000e+00	1.882353e+00
3.300000000000002e+00	3.300000e+00	3.093750e+00	1.941176e+00
3.400000000000002e+00	3.400000e+00	3.187500e+00	2.000000e+00
3.500000000000002e+00	3.500000e+00	3.281250e+00	2.058824e+00
3.600000000000002e+00	3.600000e+00	3.375000e+00	2.117647e+00
3.700000000000002e+00	3.700000e+00	3.468750e+00	2.176471e+00
3.800000000000002e+00	3.800000e+00	3.562500e+00	2.235294e+00
3.900000000000002e+00	3.900000e+00	3.656250e+00	2.294118e+00
4.000000000000002e+00	4.000000e+00	3.750000e+00	2.352941e+00
4.100000000000001e+00	4.100000e+00	3.843750e+00	2.411765e+00
4.200000000000001e+00	4.200000e+00	3.937500e+00	2.470588e+00
4.300000000000001e+00	4.300000e+00	4.031250e+00	2.529412e+00
4.400000000000000e+00	4.400000e+00	4.125000e+00	2.588235e+00
4.500000000000000e+00	4.500000e+00	4.218750e+00	2.647059e+00
4.600000000000000e+00	4.600000e+00	4.312500e+00	2.705882e+00
4.699999999999999e+00	4.700000e+00	4.406250e+00	2.764706e+00
4.799999999999999e+00	4.800000e+00	4.500000e+00	2.823529e+00
4.899999999999999e+00	4.900000e+00	4.593750e+00	2.882353e+00
5.000000000000000e+00	5.000000e+00	4.687500e+00	2.941176e+00
Step Information: Rt=2K Rp=7K  (Step: 62/100)
0.000000000000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
1.000000000000000e-01	1.000000e-01	8.823530e-02	5.882353e-02
2.000000000000000e-01	2.000000e-01	1.764706e-01	1.176471e-01
3.000000000000000e-01	3.000000e-01	2.647059e-01	1.764706e-01
4.000000000000000e-01	4.000000e-01	3.529412e-01	2.352941e-01
5.000000000000000e-01	5.000000e-01	4.411765e-01	2.941177e-01
6.000000000000000e-01	6.000000e-01	5.294118e-01	3.529412e-01
7.000000000000000e-01	7.000000e-01	6.176471e-01	4.117647e-01
7.999999999999999e-01	8.000000e-01	7.058824e-01	4.705882e-01
8.999999999999999e-01	9.000000e-01	7.941176e-01	5.294118e-01
9.999999999999999e-01	1.000000e+00	8.823529e-01	5.882353e-01
1.100000000000000e+00	1.100000e+00	9.705882e-01	6.470588e-01
1.200000000000000e+00	1.200000e+00	1.058824e+00	7.058824e-01
1.300000000000000e+00	1.300000e+00	1.147059e+00	7.647059e-01
1.400000000000000e+00	1.400000e+00	1.235294e+00	8.235294e-01
1.500000000000000e+00	1.500000e+00	1.323529e+00	8.823529e-01
1.600000000000000e+00	1.600000e+00	1.411765e+00	9.411765e-01
1.700000000000000e+00	1.700000e+00	1.500000e+00	1.000000e+00
1.800000000000000e+00	1.800000e+00	1.588235e+00	1.058824e+00
1.900000000000001e+00	1.900000e+00	1.676471e+00	1.117647e+00
2.000000000000000e+00	2.000000e+00	1.764706e+00	1.176471e+00
2.100000000000001e+00	2.100000e+00	1.852941e+00	1.235294e+00
2.200000000000001e+00	2.200000e+00	1.941176e+00	1.294118e+00
2.300000000000001e+00	2.300000e+00	2.029412e+00	1.352941e+00
2.400000000000001e+00	2.400000e+00	2.117647e+00	1.411765e+00
2.500000000000001e+00	2.500000e+00	2.205882e+00	1.470588e+00
2.600000000000001e+00	2.600000e+00	2.294118e+00	1.529412e+00
2.700000000000001e+00	2.700000e+00	2.382353e+00	1.588235e+00
2.800000000000001e+00	2.800000e+00	2.470588e+00	1.647059e+00
2.900000000000001e+00	2.900000e+00	2.558824e+00	1.705882e+00
3.000000000000001e+00	3.000000e+00	2.647059e+00	1.764706e+00
3.100000000000001e+00	3.100000e+00	2.735294e+00	1.823529e+00
3.200000000000002e+00	3.200000e+00	2.823529e+00	1.882353e+00
3.300000000000002e+00	3.300000e+00	2.911765e+00	1.941176e+00
3.400000000000002e+00	3.400000e+00	3.000000e+00	2.000000e+00
